tracker_id,solo_Wins,solo_HeadshotKillsPg
134112,0.037736,0.048727
207458,0,0.017455
32679,0.009434,0.035636
139064,0,0.040727
187303,0,0.021818
162195,0.028302,0.033455
206142,0.009434,0.024
36351,0,0.010909
109110,0.009434,0.019636
23212,0,0.016
100556,0.009434,0.020364
163785,0.009434,0.066909
189999,0,0.018182
215065,0,0.016727
123199,0.009434,0.021818
31581,0.009434,0.013818
47725,0.009434,0.022545
105394,0,0.025455
182383,0.018868,0.040727
186539,0.028302,0.013818
5220,0,0.024727
42721,0,0.013091
203127,0.009434,0.021818
111965,0.113208,0.024
47857,0.009434,0.014545
1391,0,0.025455
186674,0,0.056727
156487,0.009434,0.018182
118768,0,0.018182
122338,0,0.010182
220221,0.028302,0.013091
173360,0.009434,0.013818
17387,0.037736,0.052364
52543,0.028302,0.029091
144069,0.018868,0.024
67718,0.037736,0.026909
140491,0.009434,0.021091
80707,0.04717,0.037091
53767,0.018868,0.019636
169552,0,0.010182
211138,0,0.024
171870,0.018868,0.021818
62381,0.018868,0.021818
896,0.150943,0.043636
25255,0,0.013091
192054,0.028302,0.021091
87146,0.018868,0.043636
130139,0.009434,0.018909
36615,0.018868,0.016727
54734,0,0
213652,0,0.005818
157136,0.037736,0.026182
122714,0,0.008
164625,0.028302,0.048
163204,0,0.030545
48785,0.028302,0.006545
90595,0,0.008727
47732,0.009434,0.018182
152114,0.018868,0.067636
74472,0.018868,0.029091
36724,0.028302,0.040727
197348,0.009434,0.008727
217254,0.009434,0.024
199116,0.009434,0.007273
150603,0,0.042909
87559,0,0.016727
155300,0,0.020364
200801,0.018868,0.023273
210516,0,0.054545
45319,0.066038,0.015273
130334,0.04717,0.024
153948,0,0.010182
154339,0.009434,0.024
19149,0,0.005091
220623,0.028302,0.009455
207529,0,0.014545
159761,0,0.020364
115101,0,0.012364
146902,0,0.054545
220047,0.028302,0.045091
141376,0.009434,0.024
13918,0.028302,0.019636
142224,0,0.026182
90621,0.009434,0.016727
173916,0.009434,0.005091
16547,0.018868,0.018182
175289,0.018868,0.039273
32415,0.028302,0.015273
158193,0.009434,0.032
40312,0.028302,0.024
169543,0.009434,0.040727
178623,0.009434,0.015273
41036,0.009434,0.020364
171360,0.009434,0.022545
100425,0,0.096727
88259,0,0.022545
1642,0.037736,0.010909
97245,0.009434,0.030545
174955,0,0.031273
57902,0.009434,0.037818
129433,0.018868,0.011636
50010,0.028302,0.039273
144666,0.009434,0.017455
75319,0.009434,0.018182
134740,0,0.018909
166304,0.018868,0.055273
56091,0.018868,0.013818
125416,0.018868,0.013818
157338,0.028302,0.013091
35834,0.018868,0.006545
23636,0.028302,0.007273
188392,0,0.029091
207141,0.009434,0.025455
209506,0.009434,0.024
52219,0.028302,0.013091
194366,0.009434,0.008727
188278,0,0
48642,0.037736,0.054545
142095,0,0
85709,0.018868,0.020364
215160,0.009434,0.006545
76249,0.04717,0.021818
215357,0.018868,0.023273
96751,0,0
170101,0,0.023273
211018,0.009434,0.043636
25541,0.018868,0.030545
135515,0.009434,0.011636
183744,0.056604,0.036364
171081,0,0.010182
28130,0,0
52569,0.009434,0.026909
148435,0.009434,0.023273
27334,0.018868,0.018182
95394,0.009434,0.009455
5519,0.009434,0.037818
126380,0.009434,0.042182
25221,0.009434,0.032727
11145,0.028302,0.104
88237,0.018868,0.010909
181579,0.037736,0.012364
69709,0.009434,0.024
75726,0.009434,0.020364
78933,0.028302,0.033455
181930,0.037736,0.008727
85639,0,0.013818
170732,0,0.018182
13029,0,0
165617,0.009434,0.008727
138918,0,0.008727
167945,0.028302,0.025455
157621,0,0.006545
91224,0,0.010182
212304,0.018868,0.016
50504,0.018868,0.096727
84565,0.009434,0.049455
210311,0,0.016
47344,0.009434,0.015273
93104,0.009434,0.036364
104985,0.066038,0.021091
92747,0.009434,0.040727
35486,0,0.016727
44362,0.037736,0.036364
14604,0.04717,0.021818
101005,0.09434,0.173091
78420,0.028302,0.015273
44319,0.018868,0.037818
108148,0.009434,0.008
97139,0.028302,0.025455
132895,0.018868,0.020364
166173,0.009434,0.011636
212646,0.009434,0.018182
178855,0,0
99072,0.028302,0.019636
3179,0.028302,0.021818
38923,0.009434,0.021818
87831,0.028302,0.009455
208786,0.009434,0.014545
164635,0,0.006545
53735,0.009434,0.016
198872,0,0
173619,0,0
143488,0.04717,0.019636
90588,0.009434,0.020364
28268,0.037736,0.023273
79724,0.075472,0.010909
213803,0.018868,0.015273
187286,0.009434,0.016
98001,0.009434,0.014545
7414,0.018868,0.032727
203961,0,0
154723,0.066038,0.050182
41370,0.009434,0
133114,0.009434,0.014545
154302,0.028302,0.014545
25459,0,0
175839,0,0.038545
6522,0,0.016727
143384,0.009434,0.018909
97751,0.009434,0.024727
152075,0.009434,0.023273
76494,0,0
65778,0.018868,0.010182
74459,0.018868,0.017455
122077,0.037736,0.042909
178529,0.009434,0.037091
165506,0,0.034909
125926,0.028302,0.013091
71721,0.018868,0.064
209642,0.028302,0.015273
153820,0.009434,0.012364
169883,0,0.016
5310,0.028302,0.022545
46889,0,0.015273
126698,0.028302,0.096727
86711,0.009434,0.034182
175397,0.009434,0.014545
188365,0,0.010909
144889,0.009434,0.009455
154342,0.018868,0.045818
100222,0.009434,0.053818
165578,0,0.005818
139731,0.018868,0.011636
219463,0.018868,0.018182
141396,0,0.006545
166425,0.009434,0.016
213764,0,0.024
176597,0.018868,0.042909
62422,0.009434,0.008
172951,0.028302,0.081455
170033,0.009434,0.032
31769,0.018868,0.010182
119667,0.018868,0.020364
66045,0.028302,0.039273
121955,0.037736,0.014545
58278,0,0.012364
140894,0,0.007273
219524,0.075472,0.021091
218032,0.009434,0.034909
205345,0,0.007273
137994,0,0.048727
215345,0.009434,0.024
173788,0,0.008727
147365,0.009434,0.018909
190081,0.009434,0.036364
112016,0.018868,0.008727
193425,0.009434,0.016
68258,0,0.043636
110344,0.009434,0.048727
53379,0,0.021818
95108,0.009434,0.029091
150482,0,0.034182
33931,0.009434,0.029091
166647,0.028302,0.029091
184509,0.04717,0.047273
98013,0.037736,0.042909
77700,0.028302,0.017455
43083,0.037736,0.027636
194885,0,0
185577,0.009434,0.021818
7460,0.037736,0.026182
133090,0.009434,0.016
158792,0.018868,0.038545
80634,0.018868,0.020364
139540,0,0.015273
41730,0.009434,0.017455
203045,0.009434,0.040727
201693,0,0.024
137803,0.009434,0.021818
40468,0.037736,0.015273
108424,0,0.025455
182977,0.018868,0.105455
44638,0,0.019636
138458,0.018868,0.012364
38025,0.028302,0.063273
200370,0,0
75050,0,0
136191,0.009434,0.034182
133632,0,0.023273
198018,0,0.072727
84095,0,0.105455
49225,0,0.016
143803,0.009434,0.042909
62675,0,0.012364
145553,0,0.013091
173970,0.009434,0.058909
96743,0.037736,0.015273
182035,0,0.009455
166184,0.009434,0.040727
210537,0.009434,0.006545
177261,0.018868,0.024727
220712,0,0.060364
172581,0,0.036364
147920,0.009434,0.012364
98439,0,0.030545
158769,0,0.010182
76089,0.009434,0.007273
139788,0.018868,0.029091
136949,0.028302,0.030545
190204,0,0.050182
159160,0.009434,0.029091
173705,0.018868,0.020364
3225,0.028302,0.018909
158117,0.009434,0.008727
67730,0.009434,0.014545
110127,0.018868,0.040727
12825,0.066038,0.057455
44242,0.018868,0.030545
4804,0.04717,0.025455
105123,0.009434,0.010909
39359,0.056604,0.031273
21046,0,0.029091
16833,0.028302,0.072727
43552,0.037736,0.025455
214363,0.037736,0.018909
21038,0,0
60390,0.018868,0.023273
59642,0,0.010182
126181,0.018868,0.010182
145171,0.066038,0.022545
172625,0.04717,0.069091
109717,0,0.017455
100528,0.018868,0.027636
37169,0,0.032727
76423,0.04717,0.035636
30067,0.018868,0.070545
167715,0.037736,0.025455
63674,0.028302,0.008
173251,0,0.016
128456,0.009434,0.010909
169447,0,0.010909
38161,0.018868,0.010909
218812,0,0.018182
143840,0.028302,0.04
52867,0,0.036364
107531,0.009434,0.010182
68501,0.04717,0.026909
195436,0,0.005818
163783,0,0.096727
43165,0.066038,0.029818
112231,0,0.015273
106604,0.009434,0.024
38039,0,0.017455
8498,0.028302,0.025455
197390,0,0.024
135401,0.037736,0.029818
88544,0,0.031273
205353,0.028302,0.014545
142193,0,0.004364
24218,0.056604,0.067636
49954,0,0.012364
134460,0,0.087273
218318,0.009434,0.002182
20860,0.04717,0.015273
119254,0,0.016727
77900,0,0.008
182477,0.009434,0.098909
31208,0.056604,0.021091
87019,0.018868,0.013091
130358,0,0.072727
148643,0.103774,0.018909
27021,0.009434,0.034182
94970,0,0.020364
24355,0.037736,0.058182
18099,0.009434,0.021818
90909,0.028302,0.016727
162733,0.018868,0.026182
193701,0.018868,0.008
142712,0,0.016727
126690,0,0.018182
211324,0.018868,0.007273
52765,0.028302,0.055273
143055,0.009434,0.022545
116662,0.018868,0.013091
213733,0.009434,0.027636
134853,0.009434,0.018909
76893,0,0.036364
44201,0.04717,0.018909
133637,0.009434,0.018182
138297,0,0.014545
162315,0,0.029091
176636,0.009434,0.011636
32210,0.216981,0.038545
100985,0.028302,0.011636
70020,0,0
133062,0.009434,0.085091
108187,0.018868,0.044364
23150,0.132075,0.047273
170222,0,0.012364
138060,0,0.011636
64291,0,0.018182
55844,0.056604,0.029091
160881,0.009434,0.018182
172534,0.009434,0.010909
167625,0,0.011636
216895,0,0.013818
70832,0.103774,0.016727
86767,0.018868,0.026182
39631,0.018868,0.010182
107975,0,0.145455
62363,0.084906,0.04
163104,0,0.018182
208531,0,0.022545
197323,0,0
78817,0,0
45637,0.037736,0.015273
134895,0,0.042182
156403,0,0.080727
65494,0.018868,0.016
127489,0.009434,0.018909
134152,0.009434,0.031273
212118,0,0.029091
197873,0.037736,0.011636
7705,0.018868,0.033455
153504,0.009434,0.026909
166549,0.009434,0.034182
179938,0.028302,0.021091
148216,0,0
22881,0.009434,0.010182
28666,0.037736,0.043636
194328,0,0.072727
209438,0,0
119516,0.009434,0.011636
32243,0,0.072727
120103,0.018868,0.012364
157653,0.009434,0.034909
94606,0,0
76219,0.018868,0.048727
43320,0,0.028364
12789,0.04717,0.023273
74174,0.009434,0.007273
6396,0.018868,0.021091
53131,0.009434,0.024727
23827,0.056604,0.021091
111512,0,0
99591,0,0
203166,0,0.036364
75035,0.009434,0.016
195409,0,0.008727
91715,0,0.041455
103854,0,0.015273
130459,0.009434,0.006545
27781,0,0.082909
125376,0.018868,0.045818
99359,0,0.013818
152506,0.009434,0.021091
124020,0.028302,0.012364
209440,0.009434,0.014545
24646,0.009434,0.029818
21691,0.018868,0.018182
50737,0.009434,0.016727
214679,0.009434,0.024727
209534,0,0.014545
32510,0.028302,0.079273
79782,0.04717,0.026909
53475,0,0.018909
211671,0.009434,0.019636
197906,0.018868,0.008
173671,0.009434,0.058909
115420,0.018868,0.026182
30130,0.037736,0.017455
25614,0.018868,0.024
166811,0,0.008727
215162,0.009434,0.010182
15983,0,0
49282,0.018868,0.005818
71757,0,0.013818
158182,0.009434,0.025455
179152,0,0.021091
180609,0.04717,0.031273
196897,0,0.096727
106105,0.009434,0.032
143759,0.028302,0.016727
169002,0,0.005818
52289,0.009434,0.036364
95546,0,0.072727
148009,0.04717,0.043636
110137,0,0.034182
211294,0.037736,0.014545
166088,0.009434,0.020364
34345,0.037736,0.044364
99287,0,0.008727
59223,0.018868,0.057455
86259,0.018868,0.025455
1407,0.028302,0.029818
72560,0.018868,0.054545
163791,0.04717,0.060364
137683,0.009434,0.018182
81731,0.009434,0.030545
135306,0,0.010909
190851,0.009434,0.016727
136292,0.037736,0.034182
36593,0,0.058182
111802,0.009434,0.031273
165422,0,0.017455
31164,0.037736,0.026182
82218,0.037736,0.018909
109041,0.028302,0.011636
42424,0,0.021091
196657,0.028302,0.027636
18907,0,0.048727
102057,0,0.021091
208912,0.009434,0.022545
121157,0.066038,0.018909
132091,0,0.025455
62441,0,0.034182
62852,0.018868,0.014545
83201,0.009434,0.024
32026,0,0.043636
45477,0.028302,0.050909
7715,0.009434,0.018909
166835,0.018868,0.024727
174196,0,0.036364
148892,0.018868,0.019636
209777,0.009434,0.008727
140604,0,0.004364
121318,0.009434,0.014545
176122,0.018868,0.043636
28419,0,0
44169,0,0.056
48290,0.018868,0.032727
209577,0,0.010909
210169,0.018868,0.010909
121624,0.018868,0.018909
193813,0.018868,0.041455
108364,0,0.016727
163533,0.009434,0.018909
180115,0.009434,0.019636
367,0.018868,0.051636
50873,0.018868,0.017455
10689,0.009434,0.018182
78166,0.04717,0.138182
25009,0.028302,0.029818
101706,0.009434,0.007273
6434,0.028302,0.021091
65306,0.009434,0.010909
38111,0,0
5080,0,0
75012,0.028302,0.015273
114155,0,0.016727
208235,0,0.007273
118497,0.009434,0.028364
200791,0.009434,0.008727
211654,0.018868,0.012364
206704,0.018868,0.029091
61088,0.018868,0.013091
125766,0.009434,0.024
119703,0.018868,0.022545
213163,0.009434,0.017455
25618,0.009434,0.072727
94511,0.018868,0.130909
181639,0,0.009455
211340,0.028302,0.018182
108120,0.037736,0.013091
170327,0,0.029091
90853,0,0
92346,0.009434,0.023273
11017,0.009434,0.011636
135748,0.018868,0.028364
73655,0,0.021091
68186,0.018868,0.046545
33638,0.037736,0.018182
169828,0.018868,0.020364
191545,0,0
106808,0.018868,0.194182
31010,0.009434,0.032
5598,0.018868,0.016727
109198,0.028302,0.008727
114952,0,0.009455
217588,0,0.010182
53873,0.009434,0.018909
100470,0.009434,0.016
173480,0,0
5334,0.009434,0.021818
25364,0,0.016
170710,0,0.018182
163911,0,0.010182
135040,0,0.016
199236,0.018868,0.006545
118800,0.009434,0.014545
184507,0,0
178853,0,0.010909
177182,0.009434,0.053818
116572,0.028302,0.031273
4613,0.018868,0.022545
101455,0,0.012364
104008,0.018868,0.026182
63625,0.009434,0.072727
103691,0.009434,0.022545
78789,0,0.005818
208450,0.009434,0.072727
74893,0.018868,0.020364
126607,0.009434,0.023273
180919,0.009434,0.072727
196182,0.028302,0.026182
123102,0,0.012364
181328,0.028302,0.029091
33842,0.009434,0.015273
80794,0,0.021818
28078,0.018868,0.025455
38681,0.018868,0.005818
32657,0.028302,0.098909
136246,0,0.029091
9482,0.009434,0.014545
34435,0,0
142542,0.066038,0.043636
180947,0,0.072727
79739,0.018868,0.048727
152189,0.009434,0.044364
151648,0,0.020364
80594,0.018868,0.039273
174303,0.018868,0.016
195639,0,0.012364
207201,0,0.012364
150678,0,0.011636
168355,0,0.065455
128536,0,0.012364
118336,0,0
49976,0,0.011636
121997,0.018868,0.021818
218382,0.028302,0.033455
141717,0.056604,0.018182
214854,0,0.013091
165929,0,0.018182
49543,0.018868,0.015273
10045,0,0.010909
208500,0.009434,0.015273
41839,0,0.034182
136351,0,0.048727
195220,0.018868,0.005818
144853,0,0.016
35082,0.009434,0.005818
137296,0,0.013818
61735,0.075472,0.018909
113302,0.018868,0.040727
196317,0.028302,0.031273
161759,0.028302,0.023273
143937,0.018868,0.053091
124055,0,0.024
52596,0,0.004364
50404,0.018868,0.027636
31339,0,0.021818
79337,0.009434,0.145455
28540,0.009434,0.016
186248,0.028302,0.010182
158951,0,0.021091
125468,0,0.006545
162904,0.009434,0.036364
26769,0,0.018182
79014,0.009434,0.007273
217363,0,0.016727
17595,0.009434,0.018909
99318,0.009434,0.018909
10539,0.028302,0.021818
212729,0.028302,0.020364
37436,0.04717,0.025455
163898,0.009434,0.036364
217157,0,0.048727
44233,0.009434,0.021091
31412,0.009434,0.087273
74233,0,0.021091
118989,0,0.017455
42742,0.037736,0.022545
208508,0.009434,0.016727
64069,0.037736,0.006545
121960,0,0.012364
11357,0,0.007273
31854,0.009434,0.005818
209346,0.009434,0.055273
142653,0.009434,0.025455
139837,0.028302,0.012364
202213,0.018868,0.041455
4458,0.009434,0.014545
124623,0,0.031273
104333,0.037736,0.013091
114129,0.009434,0.021091
166843,0,0.016727
107160,0,0.048727
23542,0.037736,0.019636
120455,0,0.024
13114,0,0.034909
215087,0,0.085091
21285,0.028302,0.046545
215793,0.028302,0.017455
211297,0.009434,0.021091
59062,0,0.012364
1813,0.028302,0.081455
178904,0.028302,0.027636
54816,0.009434,0.018182
52337,0,0.013818
12761,0.009434,0.016727
12472,0,0.015273
157102,0.009434,0
48813,0.009434,0.060364
67612,0.028302,0.032727
102041,0,0.072727
33019,0.018868,0.032
171061,0.009434,0.010182
123944,0,0.012364
6582,0,0.018182
135397,0.018868,0.026182
78149,0,0.009455
29733,0.018868,0.021091
50955,0.04717,0.044364
212076,0,0.002909
175551,0,0
58949,0.037736,0.022545
175437,0,0.011636
197289,0.009434,0.017455
106267,0.037736,0.018182
54318,0.009434,0.010182
103043,0,0.014545
51222,0,0.010182
41573,0.028302,0.013818
145247,0,0.014545
30448,0.04717,0.021818
148754,0,0.014545
157446,0,0.015273
207561,0.009434,0.050182
61808,0.018868,0.014545
201884,0.009434,0.016
18053,0.09434,0.032
148061,0.018868,0.021818
158444,0.009434,0.021818
37105,0.04717,0.042909
12357,0.037736,0.019636
29473,0,0.010182
118457,0,0.008
177817,0.018868,0.013818
125499,0.018868,0.005091
57941,0,0.029091
114104,0,0.023273
187644,0,0.024
74481,0.018868,0.008
195579,0.018868,0.022545
70910,0.018868,0.018909
139255,0.018868,0.026909
72584,0.009434,0.024
71491,0.028302,0.009455
11141,0,0.018182
67566,0.009434,0.013818
179594,0,0.009455
37671,0.028302,0.018182
160213,0.037736,0.013091
177738,0,0.006545
49223,0.04717,0.017455
106147,0,0.008727
208332,0.018868,0.017455
47889,0.009434,0.021091
171919,0,0.012364
22160,0.009434,0.017455
87586,0.056604,0.033455
19323,0,0.018182
41960,0.028302,0.032
83963,0.056604,0.054545
54390,0.009434,0.018182
197946,0.009434,0.064
24269,0.028302,0.014545
100834,0.028302,0.025455
126670,0,0.024
60376,0.009434,0.101818
37850,0.028302,0.010182
46193,0.028302,0.014545
199264,0,0.072727
17751,0.009434,0.013091
159176,0.009434,0.008727
115612,0.009434,0.011636
159579,0,0.006545
182008,0,0.013818
12253,0.009434,0.012364
212480,0.009434,0.039273
165669,0.009434,0.011636
206775,0.009434,0.011636
22964,0.028302,0.051636
141216,0.009434,0.013818
82666,0.009434,0.022545
99536,0,0.018182
216827,0,0.020364
133172,0.037736,0.026909
177466,0.037736,0.006545
185133,0,0.014545
95528,0.009434,0.023273
6129,0.009434,0.023273
118528,0.009434,0.051636
203505,0,0.145455
44371,0.037736,0.017455
25565,0.009434,0.011636
167430,0,0.008
112859,0,0.015273
172911,0.009434,0.008
24083,0.028302,0.023273
99294,0.066038,0.029818
161628,0,0.050182
130858,0.037736,0.018909
165509,0,0.013818
99346,0.018868,0.015273
92786,0.018868,0.009455
147411,0.018868,0.016727
25794,0,0.021091
26384,0.09434,0.066909
57499,0.009434,0.054545
146150,0.04717,0.038545
176257,0,0.024
2056,0,0.017455
173023,0.009434,0.022545
109979,0,0.024
198587,0.009434,0
132752,0.028302,0.032
41033,0.018868,0.016
30198,0.028302,0.013818
182673,0,0.031273
158272,0,0.072727
42397,0.009434,0.014545
85729,0.009434,0.021091
153331,0.009434,0.027636
37256,0.018868,0.016727
11059,0.103774,0.079273
214329,0.028302,0.025455
168902,0.028302,0.020364
187224,0.018868,0.007273
32320,0.009434,0.021091
88925,0.009434,0.030545
30695,0,0.026909
129933,0.028302,0.117818
208271,0,0.019636
126462,0.009434,0.008
157582,0.028302,0.015273
63804,0,0.013818
212317,0.009434,0.009455
117880,0.122642,0.021091
3789,0.018868,0.014545
167842,0.009434,0.013091
5059,0.009434,0.012364
207519,0.009434,0.011636
200087,0.009434,0.145455
220141,0.009434,0.021818
151445,0,0.012364
219797,0.037736,0.014545
9773,0.04717,0.230545
144290,0.009434,0.008727
117358,0,0.028364
14072,0.009434,0.010182
13872,0.009434,0.022545
83976,0.018868,0.008
195189,0,0
218013,0.018868,0.024727
207012,0.009434,0.036364
214096,0.028302,0.013091
65895,0.009434,0.024
134768,0.018868,0.016
27452,0,0.031273
113054,0,0
46974,0.075472,0.186909
169157,0,0.024
20715,0.009434,0.033455
146774,0.009434,0.028364
208963,0.018868,0.021818
154540,0.04717,0.026909
214455,0.037736,0.036364
103036,0.028302,0.004364
58750,0.009434,0.028364
76164,0.009434,0.048727
146695,0,0
133818,0,0.012364
172399,0,0.008727
194010,0,0.058182
36903,0.018868,0.012364
181295,0,0.020364
91150,0,0
71418,0.018868,0.018182
9991,0.009434,0.008
118303,0.009434,0.045091
75680,0.018868,0.019636
109256,0,0.030545
84439,0.018868,0.018909
78906,0.018868,0.013818
40613,0,0.04
101719,0.018868,0.031273
4282,0,0.011636
82741,0.009434,0.044364
17838,0.009434,0.010909
160503,0,0.040727
22110,0.028302,0.016727
31845,0,0.017455
139211,0,0
152941,0,0.013091
47537,0.009434,0.013818
167228,0.018868,0.054545
105330,0.037736,0.010909
117655,0.009434,0.024
28784,0.018868,0.010182
162556,0.018868,0.009455
188258,0,0
117823,0.009434,0.018182
39165,0.018868,0.034909
208169,0,0
41749,0,0.028364
81484,0,0.012364
168466,0.018868,0.024727
211890,0.028302,0.016
119872,0.009434,0.013818
19402,0.028302,0.019636
14897,0,0.051636
17876,0.056604,0.033455
119268,0.009434,0.006545
205731,0.018868,0.012364
55594,0.009434,0.072727
10260,0.037736,0.011636
136861,0.018868,0.008
48348,0.009434,0.013818
90923,0.018868,0.018182
13757,0.009434,0.008
176543,0,0.030545
134001,0.037736,0.023273
43998,0.037736,0.021818
184369,0,0.008727
122728,0.009434,0.014545
18426,0.037736,0.018182
176948,0.009434,0.021091
32575,0.066038,0.013818
107442,0.018868,0.054545
69477,0.009434,0.021818
54033,0.018868,0.017455
74443,0.009434,0.021091
69739,0,0.013091
68847,0.009434,0.014545
157088,0.028302,0.007273
111571,0,0.036364
145974,0.056604,0.010182
199367,0,0.007273
37778,0.009434,0.121455
100765,0.009434,0.021818
98471,0,0.006545
99163,0.018868,0.010909
18445,0,0.059636
9402,0.009434,0.050182
52824,0,0.009455
55933,0.009434,0.008727
149495,0.009434,0.023273
98966,0.009434,0.010909
4579,0.103774,0.057455
47631,0.028302,0.026182
116452,0.09434,0.041455
46723,0.018868,0.036364
212401,0.009434,0.050909
62830,0,0
154390,0,0.034182
205787,0.009434,0.039273
163062,0.037736,0.022545
162622,0,0.017455
82153,0,0
58807,0,0.020364
53871,0.037736,0.017455
55182,0.009434,0.016
48153,0,0.022545
51812,0.018868,0.023273
134639,0.04717,0.030545
220077,0,0.072727
207966,0.018868,0.057455
10039,0.018868,0.021818
2340,0.009434,0.072727
51385,0,0
55787,0.009434,0.022545
87613,0,0.016727
160811,0,0.033455
112622,0,0.024
95265,0,0.054545
51323,0.018868,0.038545
99368,0.009434,0.009455
172426,0.009434,0.019636
85832,0.018868,0.005818
123129,0.018868,0.029818
70284,0,0
129672,0.018868,0.026182
141290,0,0.048727
27422,0.009434,0.029091
7755,0.009434,0.023273
182210,0.009434,0.030545
113176,0.028302,0.024
116081,0.028302,0.021091
67194,0.009434,0.032
2180,0.009434,0.007273
158676,0.028302,0.008727
42393,0,0.013818
218288,0.009434,0.011636
150815,0.009434,0.005091
30022,0.018868,0.024
87208,0.018868,0.029091
161960,0,0.016
110601,0.04717,0.015273
203555,0.037736,0.010182
101178,0.018868,0.023273
97925,0,0
198737,0,0.072727
46727,0,0.034182
23612,0.066038,0.017455
77201,0.018868,0.044364
114670,0.009434,0.017455
18046,0,0.024
91038,0.009434,0.018182
136699,0.037736,0.023273
147255,0.018868,0.024727
126948,0,0.024
204817,0,0.012364
157190,0.009434,0.010182
168773,0,0
90745,0.04717,0.026909
103631,0,0.008727
114174,0,0.010909
112702,0.028302,0.034909
105718,0,0.008
173198,0,0.007273
94916,0,0.019636
157241,0,0.024
91221,0,0.036364
56782,0,0.036364
44898,0.009434,0
147092,0,0.025455
145796,0,0.148364
187465,0.037736,0.015273
89177,0.009434,0.001455
92558,0,0.012364
186618,0.018868,0.010909
103960,0.018868,0.018909
217178,0,0.034182
176724,0,0.022545
168016,0.018868,0.014545
57096,0,0.036364
99978,0.028302,0.014545
200992,0,0.018182
156758,0,0
109021,0,0
173560,0,0.007273
39508,0.009434,0.007273
128876,0,0
210163,0.009434,0.013818
12516,0.009434,0.005818
45827,0.037736,0.034182
17902,0,0.011636
186770,0.009434,0.009455
63529,0,0.018182
134564,0.009434,0.004364
97199,0,0.025455
80748,0,0.008727
122363,0.009434,0.023273
139035,0.018868,0.013091
52868,0.037736,0.016
161135,0,0.007273
104748,0,0
55165,0.056604,0.045091
22908,0.009434,0.015273
216683,0.009434,0.017455
194003,0,0.004364
32980,0,0.007273
27256,0.056604,0.016727
47074,0,0.034909
183706,0.028302,0.013091
146329,0.018868,0.022545
42915,0.028302,0.019636
43535,0.009434,0.024
94654,0.018868,0.026182
220780,0.009434,0.010182
42420,0.018868,0.021818
175026,0.009434,0.019636
36910,0.018868,0.038545
205944,0,0
36436,0.009434,0.145455
11591,0.009434,0.011636
155679,0.009434,0.043636
186333,0.009434,0.044364
80194,0,0.038545
210465,0.037736,0.009455
213057,0.009434,0.015273
197721,0.009434,0.010182
21681,0.018868,0.015273
110502,0,0.005091
62031,0.028302,0.024
128932,0.028302,0.016727
187180,0.009434,0.041455
71487,0.037736,0.014545
200793,0,0.130909
17650,0.009434,0.036364
120510,0.056604,0.113455
3492,0,0.026909
94643,0,0.027636
125612,0,0.030545
82568,0,0.036364
148287,0.028302,0.049455
87381,0.028302,0.008
84227,0.037736,0.030545
48915,0,0.011636
137097,0.009434,0.019636
184711,0,0
164308,0,0.006545
168539,0,0.012364
55397,0.009434,0.04
174290,0.009434,0.005091
212284,0,0.018909
104042,0,0.033455
117123,0.018868,0.072727
154417,0,0
200368,0.009434,0.018182
62933,0.028302,0.031273
120734,0,0.020364
48075,0.009434,0.002909
193209,0.009434,0.254545
189305,0.018868,0.012364
167110,0.018868,0.026909
201604,0.018868,0.008727
147745,0.028302,0.023273
86095,0.009434,0.008
40445,0,0.008727
29362,0.018868,0.011636
74048,0.009434,0.009455
127639,0.066038,0.038545
164077,0,0.004364
33066,0,0.008
110885,0,0.019636
90296,0.018868,0.014545
144933,0.009434,0.003636
13154,0,0.010182
95035,0.028302,0.022545
120730,0.056604,0.072727
171774,0.018868,0.019636
189189,0.018868,0.016
124160,0,0.041455
196211,0.009434,0.064
58182,0.009434,0.010909
175189,0.018868,0.009455
167774,0.009434,0.027636
10863,0.04717,0.030545
138350,0,0.006545
73332,0.009434,0.017455
116007,0.018868,0.017455
51475,0.009434,0.033455
209460,0.009434,0.021091
130752,0.018868,0.028364
22321,0.028302,0.022545
119920,0,0
50944,0.009434,0.028364
40137,0.037736,0.053818
154220,0.009434,0.010182
83174,0,0.001455
70080,0.009434,0.041455
187003,0.037736,0.026182
107695,0.009434,0.008
167559,0,0.013091
139221,0,0.038545
214300,0.009434,0.017455
149245,0.009434,0.022545
82297,0.009434,0.029818
49517,0.028302,0.020364
44633,0,0.003636
52484,0,0
7536,0,0.014545
5932,0,0.021818
144130,0.018868,0.016727
153028,0.037736,0.041455
128571,0.009434,0.021091
201584,0,0.006545
30817,0.018868,0.038545
195082,0.018868,0.072727
142965,0.009434,0.025455
32517,0.009434,0.019636
198527,0,0.018182
118408,0.009434,0.010909
209793,0,0.013818
133868,0,0
119170,0.028302,0.023273
16848,0.009434,0.011636
26791,0.037736,0.025455
178472,0.009434,0.036364
181750,0,0
168380,0.018868,0.018182
141413,0.018868,0.054545
146013,0,0.010909
132941,0.028302,0.022545
106890,0.028302,0.017455
206385,0,0.036364
66971,0,0.024
137766,0,0.019636
183673,0.009434,0.033455
37482,0.018868,0.018182
25799,0.009434,0.012364
35073,0.04717,0.029091
146498,0.018868,0.010909
132417,0.018868,0.033455
209540,0.037736,0.018182
187966,0.018868,0.011636
180280,0,0.116364
136677,0,0.036364
