tracker_id,solo_Kills,solo_RideDistance
173668,0.000181,0
211930,0.010306,0.017083
93794,0.01591,0.032208
73066,0.010125,0.007979
210981,0.003978,0.000645
41499,0.024589,0.035842
100168,0.076297,0.031816
167325,0.001085,0
143929,0.01121,0.018857
80366,0.016091,0.027868
88249,0.014645,0.019991
89909,0.013379,0.023347
149617,0.004339,0.001677
161537,0.01356,0.010099
48569,0.013379,0.018689
121226,0.059664,0.0578
12346,0.00669,0.015584
138388,0.02043,0.025608
132228,0.005966,0.007275
173369,0.007774,0.004345
102786,0.010848,0.015622
110591,0.008136,0.00403
50142,0.029289,0.095975
182466,0.01808,0.005382
188802,0.01591,0.006652
26252,0.02495,0.016474
155461,0.023685,0.016978
48541,0.021877,0.01206
215695,0.000362,0
115161,0.002531,0.000099
125484,0.010125,0.004655
201544,0.003797,0.005116
141053,0.001266,0.000109
119763,0.029289,0.028065
25409,0.049539,0.011968
202785,0.001627,0.003935
205545,0.005243,0.008259
134679,0.011571,0.023647
76609,0.001989,0.004812
141172,0.006147,0.005321
203337,0.011029,0.003942
139390,0.028205,0.039106
4718,0.006147,0.003906
5936,0.01139,0.01639
179577,0.00452,0.003628
147790,0.026758,0.027698
29212,0.001989,0.002501
124456,0.040499,0.033481
36476,0.017357,0.035187
84885,0.006147,0.003894
111285,0.010486,0.019031
54588,0.007594,0.028082
131792,0.005966,0.002736
197810,0.020792,0.024321
83414,0.010848,0.01119
189717,0.014826,0.023958
173514,0.007594,0.005271
205433,0.009944,0.008287
188836,0.007774,0.017595
26449,0.000181,0
67959,0.03851,0.069509
72399,0.005243,0.003219
122088,0.015368,0.00896
170432,0.007232,0.019534
208087,0.03399,0.026947
167577,0.003978,0.008809
48882,0.013198,0.018346
206173,0.000362,0.000387
95183,0.007594,0.019302
52601,0.034533,0.056379
29032,0.027481,0.0443
50364,0.007232,0.008696
147645,0.03399,0.038597
73280,0.016091,0.018121
173005,0.004158,0.002048
123072,0.000723,0.001239
200401,0.011933,0.01726
62263,0.001266,0.005553
50077,0.031097,0.030331
212471,0.024227,0.029964
72220,0.021515,0.024663
11557,0.004882,0.004923
87406,0.017176,0.111651
36598,0.026577,0.032945
93585,0.024589,0.04841
178271,0.005605,0.00555
158039,0.053336,0.053092
63794,0.026397,0.021294
107619,0.004339,0.003408
33889,0.06563,0.039549
150531,0.003435,0.005944
167579,0.000723,0.000409
30969,0.010125,0.01314
76342,0.01591,0.003506
209513,0.016634,0.005103
104295,0.016995,0.025184
119351,0.001446,0.001875
106128,0.009944,0.015442
216618,0.003797,0.002108
28071,0.024589,0.021622
153756,0.010667,0.003114
28487,0.015187,0.026433
17892,0.001989,0.003646
65323,0.019707,0.026965
103164,0.024046,0.015683
174514,0.015006,0.008524
55781,0.020069,0.030759
74828,0.003978,0.002625
91501,0.011571,0.009481
96084,0.017538,0.004846
86649,0.025854,0.0181
155685,0.005062,0.004494
205900,0.007232,0.006561
182920,0.003074,0.00128
28602,0.007594,0.012206
25379,0.006328,0.009066
211194,0.007413,0.004208
10509,0.015549,0.019005
93305,0,0
79452,0.023504,0.017361
176740,0.009221,0.001609
211127,0.001627,0.003802
219636,0.022781,0.027747
124128,0.062918,0.048446
116825,0.005243,0.00209
35172,0.053697,0.058587
220468,0.018622,0.033961
79159,0.005062,0.002631
138924,0.067438,0.039983
73529,0.013741,0.008935
93656,0.01808,0.001741
52926,0.003254,0.005926
30887,0.043934,0.041883
209904,0.037064,0.021767
111819,0.0226,0.056219
207437,0.01573,0.022928
209922,0.042849,0.02157
19993,0.01808,0.02839
122913,0.005605,0.005995
168117,0.015368,0.032934
112595,0.028024,0.01153
136208,0.001808,0.000983
36110,0.021696,0.016413
117249,0.006147,0.006769
74498,0.010306,0.024031
77521,0.01356,0.01453
114853,0.049177,0.029227
34524,0.000181,0
53147,0.007955,0.010125
33867,0.001989,0.003565
174505,0.010848,0.007635
32610,0.005424,0.003653
185869,0.012656,0.007188
40534,0.00235,0.001399
202404,0.000723,0.001515
10281,0.027662,0.04761
168033,0.032182,0.050794
45321,0.044115,0.035201
43132,0.006147,0.004015
92791,0.028566,0.026519
219185,0.012294,0.034493
135276,0.01121,0.021032
181852,0.026577,0.013386
27477,0.012656,0.013225
180611,0.012475,0.008171
170455,0.026577,0.022037
182149,0.011029,0.007118
146217,0.037425,0.022311
100827,0.019707,0.00886
165990,0.003797,0
166254,0.011571,0.024429
122847,0.067076,0.081259
118285,0.012114,0.013097
152224,0.005786,0.004649
34177,0.001627,0.000201
219083,0.011571,0.014778
134223,0.000542,0
121952,0.003074,0.001745
169256,0.011933,0.040463
58470,0.00669,0.003934
159696,0.001266,0.002272
100753,0.022419,0.025288
9607,0.013922,0.004172
205793,0.003254,0.00382
185819,0.005062,0.003555
25644,0.020792,0.033729
42019,0.017176,0.045389
218148,0.010848,0.018541
41619,0.007413,0.006748
46756,0.003074,0.004202
46160,0.026577,0.006208
182856,0.018622,0.020822
170570,0.000362,0
176025,0.011752,0.016334
92034,0,0
132088,0.020973,0.031332
145951,0.013741,0.01344
156599,0.016634,0.01424
20096,0.004158,0.005347
182581,0.011571,0.00339
25468,0.000904,0.000845
99456,0.022238,0.066318
115987,0.021515,0.015628
162002,0.035075,0.007729
131419,0.013198,0.038427
196865,0.01573,0.011145
159007,0.011933,0.01377
93723,0.00217,0.005291
21625,0.047731,0.067531
156816,0.019165,0.060793
134188,0.025493,0.047758
206282,0.007774,0.006328
104034,0.028205,0.022384
17009,0.014102,0.012011
161054,0.021515,0.01271
45669,0.040861,0.028674
103825,0,0.000342
52367,0.005243,0.003093
61310,0.002712,0.024017
215509,0.005966,0.020675
82974,0.039053,0.041166
189042,0.004701,0.008704
164880,0.003616,0.005912
72015,0.027662,0.043738
120953,0.018803,0.008525
92467,0.029651,0.009728
136158,0.027301,0.027614
220067,0.000542,0.001447
126861,0,0
207264,0.00235,0.002522
92018,0.001085,0.000493
81288,0.000904,0.00224
123587,0.005243,0.003556
211371,0.023685,0.031669
84871,0.01356,0.012529
50952,0.002531,0.001224
46569,0.010848,0.015035
58018,0.026216,0.040574
99325,0.002531,0.001723
53428,0.01139,0.00309
122426,0.000542,0
151316,0.006509,0.003259
25132,0.055144,0.12834
153220,0.016995,0.005228
100074,0.002712,0.002739
141487,0.088411,0.063325
189054,0.003797,0.002059
32848,0.014645,0.023936
26091,0.054963,0.165208
197635,0.007594,0.004025
171219,0.011752,0.007656
215457,0.016091,0.012714
68746,0.016634,0.014879
54786,0.022419,0.036333
96129,0.019165,0.039671
170683,0.021877,0.068939
159386,0.013198,0.008132
45884,0.003435,0.010399
188097,0.000542,0
59008,0.001266,0.002263
165087,0.022419,0.01128
47408,0.034894,0.052386
148687,0.003978,0.003676
2407,0.085156,0.172836
168593,0.008678,0.004837
113051,0.016995,0.010371
50445,0.001627,0
119088,0.006509,0.003954
99655,0.019346,0.019598
142721,0.001808,0.035791
138994,0.035437,0.034447
111704,0.014102,0.013411
24247,0.009582,0.007587
103987,0.018984,0.073096
136435,0.012294,0.023956
26589,0.006147,0.004383
130998,0.005243,0.004282
111157,0.010306,0.030218
82351,0.005062,0.003882
76929,0.019888,0.050526
77190,0.028747,0.01646
103772,0.018984,0.015395
41731,0.011571,0.019353
116808,0.030013,0.023151
151015,0.005605,0.009929
174480,0.00235,0.003156
43700,0.007232,0.002143
30932,0.02025,0.029462
182508,0.018984,0.017576
81755,0.002712,0.001245
146958,0.003978,0.002895
35578,0.026577,0.046152
189338,0.003616,0.002936
154676,0.006328,0.018911
129244,0.003254,0.001104
29608,0.005786,0.009009
31613,0.021515,0.026364
6544,0.028747,0.033497
95911,0.028747,0.04474
23677,0.041765,0.04011
12980,0.001808,0.001051
175904,0.009763,0.015575
202192,0.00452,0.006927
46823,0.017176,0.012908
156915,0.00217,0.000556
113441,0.01139,0.010334
201705,0.018803,0.037189
24248,0.000723,0.000569
185052,0.000362,0.000343
133672,0.009221,0.005149
180224,0.01356,0.007192
38229,0.017357,0.032254
131110,0.00452,0.00198
152432,0.026577,0.042759
111176,0.006509,0.007508
152367,0.008498,0.016405
94213,0.024408,0.023957
100634,0.008678,0.0139
38281,0.012475,0.014785
51996,0.020069,0.021842
218207,0.02712,0.061119
58918,0.06798,0.040866
150834,0.026216,0.01108
179712,0.014102,0.010722
211730,0.000542,0.000126
207633,0.01139,0.009558
141465,0.006147,0.003845
77829,0.005966,0.008986
33421,0.007955,0.020783
92477,0.010125,0.0241
72638,0.011571,0.005541
94285,0.005605,0.006326
131690,0.002712,0.002695
138203,0.010486,0.008043
36185,0.031097,0.065408
204409,0.008136,0.010514
205377,0.016272,0.01715
214969,0.007774,0.006352
20327,0.018261,0.045689
13662,0.012837,0.014122
67383,0.01573,0.007496
38291,0.009402,0.007788
99494,0.010125,0.009485
96594,0.019165,0.02123
2149,0.012656,0.008865
92555,0.029289,0.030006
79256,0.000542,0.000899
38486,0.003254,0.001816
99605,0.017899,0.020668
117299,0.009402,0.002125
80294,0.010306,0.001522
180733,0.010667,0.011869
132305,0.001989,0.003116
18957,0.005786,0.010028
44287,0.023323,0.015765
80304,0.001085,0.001013
216147,0.011933,0.030662
205335,0.023685,0.014092
199258,0.003074,0.000421
118819,0.005424,0.004281
181556,0.005243,0.003931
36773,0.012837,0.009835
167458,0.024046,0.016504
67014,0.002893,0.001611
165060,0.005062,0.004562
52674,0.036702,0.035672
104759,0.017357,0.014598
106415,0.020792,0.025274
183524,0.007413,0.004659
114269,0.052974,0.039053
178778,0.003616,0.002043
160852,0.010486,0.006752
35353,0.002531,0.001887
123341,0.003616,0.002863
50160,0.017176,0.009673
73111,0.023323,0.070297
58841,0.001085,0
52048,0.010306,0.015311
219884,0.008136,0.009926
72168,0.006147,0.011671
176630,0.007774,0.009296
175075,0.009402,0.010625
197644,0.000181,0
170564,0.001446,0.003644
185057,0.012656,0.010435
70013,0.014102,0.007997
160727,0.001808,0.000472
98005,0.014464,0.006685
177071,0.012475,0.013787
146040,0.005062,0.00733
169087,0.006328,0.004716
167851,0.018261,0.016726
173942,0.001446,0.002563
45675,0.021153,0.038994
196467,0.001808,0.000341
121200,0.000362,0.001178
16693,0.033267,0.031435
132926,0.043211,0.017368
217279,0.017357,0.025531
46675,0.059121,0.012225
14327,0.017176,0.023806
112717,0.001627,0.001029
120453,0.00687,0.004187
211410,0.013741,0.006543
58618,0,0
35364,0.003254,0.003332
217857,0.004158,0.002935
165462,0.002531,0.000719
66642,0.00452,0.006473
97212,0.017357,0.024849
149343,0.007774,0.007207
52952,0.02043,0.015687
94251,0.026035,0.018196
179539,0.012114,0.015315
32511,0.024589,0.0366
106752,0.015187,0.010314
129657,0.017718,0.02994
50922,0.025312,0.022667
26367,0.009582,0.018313
98093,0.018622,0.009977
36200,0.045381,0.055683
62038,0.001989,0.000427
99365,0.033267,0.037673
86586,0,0
177983,0.007955,0.005308
83369,0.009582,0.012075
41798,0.000904,0.001435
67193,0.000904,0.001253
138912,0.012294,0.021141
78960,0.030374,0.044038
87358,0.000362,0
164589,0.009582,0.005924
159977,0.005966,0.004356
93741,0.019165,0.012331
141561,0.000362,0
156008,0,0
72954,0.041222,0.028079
94689,0.012837,0.040963
3311,0.00669,0.003235
108816,0.006147,0.002225
23384,0.023504,0.019237
215463,0.003797,0.000978
15563,0.00452,0.003412
130065,0.001627,0.002223
69584,0.000723,0.000594
128727,0,0
48711,0.019526,0.037013
41890,0.024589,0.012055
195261,0.016814,0.013909
190344,0.02712,0.042725
94667,0.007232,0.007469
146107,0.026939,0.058914
70769,0.001989,0.000543
107896,0.021334,0.059022
98610,0.005786,0.007092
8654,0.021334,0.049585
134821,0.010486,0.006394
16275,0.001808,0.000759
148513,0.100524,0.025605
33031,0.006328,0.009013
140992,0.000362,0.000702
17519,0.005786,0.010406
66090,0.024227,0.033362
115916,0.023504,0.068646
167073,0.008136,0.003488
95168,0,0
42434,0.038872,0.035761
120612,0.004882,0.004592
156962,0.017718,0.020116
131189,0.004882,0.003292
72649,0.004339,0.000307
105596,0.005424,0.000916
191305,0.027662,0.020423
201858,0.027843,0.020577
175196,0.009221,0.00639
142059,0.007232,0.004736
204695,0.01808,0.006234
75664,0.000904,0.002032
61030,0.030736,0.01442
83755,0.002893,0.008954
164609,0.004882,0.002565
102036,0.006509,0.008646
188467,0.007413,0.00502
3644,0.004158,0.001904
93990,0.013379,0.011186
121805,0.074308,0.038302
166234,0.019707,0.017749
142067,0.007232,0.006136
38855,0.004339,0.014282
39759,0.008498,0.004624
187098,0.007774,0.004843
107481,0.018261,0.012177
106501,0.00687,0.005367
65055,0.020069,0.009208
31731,0.028747,0.023983
161536,0.020069,0.015156
72256,0.057494,0.122515
96247,0.028205,0.01924
119324,0.056229,0.039175
119006,0.029832,0.024412
177017,0.020611,0.080245
24696,0.002712,0.001496
186231,0.012294,0.020414
192471,0.004339,0.000773
162774,0.007774,0.002387
165324,0.007955,0.011509
25545,0.035256,0.0418
119691,0.03851,0.003226
132636,0.002531,0.000575
169620,0.003254,0.006088
182231,0.005424,0.005193
199489,0.001989,0.002563
210695,0.001989,0.00156
172610,0.000181,0.00033
123632,0.009944,0.00268
112436,0.01591,0.006907
209678,0.008498,0.00761
151127,0.067257,0.087404
218617,0.006328,0.00664
14252,0.010125,0.003442
189003,0.003074,0.002824
186641,0.001627,0.00103
25858,0.00217,0
160380,0.005786,0.004654
67628,0.014826,0.009431
118560,0.024589,0.054006
66305,0.004158,0.002723
214456,0.019526,0.02085
161717,0.068704,0.09048
179260,0.035075,0.090181
122272,0.053697,0.063001
210256,0.004158,0.005109
85104,0.001989,0.004863
61369,0.013018,0.008441
147771,0.006147,0.000241
208895,0.003978,0.002145
145865,0.005605,0.008161
34859,0.006509,0.005574
90986,0.011933,0.00322
47856,0.011029,0.006706
18558,0.050443,0.049858
217234,0.001266,0.000892
52410,0.000723,0.000605
49211,0.009402,0.048267
211282,0.000181,0.000981
40938,0.010667,0.014463
73420,0.011029,0.014244
73726,0.001627,0.001125
36846,0.00452,0.005209
182039,0.016272,0.002279
162713,0.018261,0.005967
149020,0.016453,0.020477
208746,0.007232,0.005875
52244,0.081902,0.072335
38828,0.028928,0.05521
200553,0.009763,0.006324
186972,0.020611,0.048531
32760,0,0
120276,0.003978,0.007722
168812,0.022419,0.038735
52287,0.00217,0.000667
38594,0.010667,0.013347
93864,0.242452,0.215772
132713,0.012114,0.012132
164161,0.027481,0.053084
206411,0.037968,0.059047
210977,0.016814,0.010539
132830,0.021877,0.003641
85366,0.013922,0.010183
89307,0.006328,0.009245
164739,0.002893,0.004455
131746,0.021153,0.010718
203339,0.00669,0.006119
53215,0.008678,0.003332
40142,0.014102,0.003726
124086,0.007232,0.00917
118692,0.005424,0.003596
61697,0.020792,0.029082
186421,0.026577,0.018056
27325,0.030917,0.027911
69811,0.039053,0.039813
52762,0.000181,0
15930,0.001266,0.001478
27650,0,0.004666
125014,0.034171,0.067897
30348,0.012656,0.004498
92875,0.010306,0.003371
207328,0.01121,0.015526
131129,0.031097,0.037575
164634,0.091304,0.096207
141534,0.104321,0.095376
53087,0.013379,0.004667
176195,0.001085,0.000382
31899,0.01356,0.006101
119460,0.015549,0.041139
219864,0.006147,0.003663
126128,0.003435,0.006679
28553,0.024046,0.00674
118706,0.010667,0.009291
187728,0.01573,0.007471
84842,0.025673,0.014199
166977,0.000181,0.000376
39977,0.013379,0.020173
100576,0.033448,0.04849
22452,0.02025,0.021011
34787,0.013922,0.015866
55308,0.026577,0.043001
199917,0.001627,0.002797
108627,0.003254,0.012836
117590,0.06346,0.091469
45653,0.001989,0.000726
129648,0.012475,0.006045
36889,0.002531,0.004564
44128,0.013922,0.0133
141173,0.008136,0.007257
31739,0.031278,0.044395
92562,0.013018,0.016075
208290,0.010306,0.031832
9805,0.021515,0.037157
212641,0.015368,0.011239
115950,0.043211,0.048301
74458,0.00904,0.000829
174143,0.009402,0.010422
65589,0.009944,0.015579
221084,0.003254,0.009089
218413,0.011752,0.026011
80246,0.002531,0.002512
45886,0.011933,0.017683
20725,0.018803,0.005081
38641,0.012114,0.004385
205087,0.000723,0.000718
144363,0.005966,0.001841
123614,0.009944,0.002527
29233,0.066896,0.162081
64688,0.000723,0.001126
182036,0.031278,0.051768
210897,0.014102,0.007177
70354,0.075574,0.121433
217816,0.009582,0.011176
45625,0.007955,0.01475
91578,0.001989,0.001399
212546,0.007051,0.021852
165080,0.008498,0.005309
40364,0.016453,0.011697
182871,0.000181,0.000111
210042,0.026216,0.024368
176390,0.008859,0.016865
184712,0.005966,0.005508
86105,0.017357,0.029186
156736,0,0
139132,0.004158,0.008666
188603,0.007774,0.004687
201542,0.007232,0.007605
109165,0.016272,0.006443
194155,0.008317,0.014193
180966,0.020792,0.023411
141404,0.031278,0.023164
187281,0.004882,0.001225
38578,0.006509,0.004626
212045,0.001989,0.003286
143946,0.004158,0.001364
20885,0.003254,0.002356
35120,0.042307,0.049833
57124,0.001808,0.002139
86912,0.031097,0.045568
183108,0.007051,0.007508
42532,0.000181,0
30680,0.010486,0.008022
164007,0.033086,0.035815
104235,0.004158,0.010047
167064,0.007232,0.005188
158185,0.036521,0.068389
206406,0.021153,0.016149
112673,0.015549,0.017877
49810,0.012656,0.012631
152040,0.004339,0.003616
36330,0.006509,0.002031
154772,0.012475,0.012513
117528,0.00669,0.01095
109947,0.013018,0.008579
170281,0.010486,0.007422
182447,0.001627,0.003562
111770,0.008498,0.004006
217573,0,0.000203
192636,0.005605,0.009993
106073,0.009582,0.028575
106730,0.018442,0.036745
61004,0.007051,0.004589
193555,0.000904,0.001175
45141,0.031278,0.023874
57426,0.001266,0.003068
126731,0,0
146134,0.008498,0.01027
78356,0.033267,0.048909
70325,0.001989,0.001369
214811,0.011571,0.009831
78656,0.039053,0.069179
122495,0.008859,0.012917
144353,0.023685,0.032801
23763,0.009582,0.00737
16898,0.011571,0.009665
129347,0.003797,0.005863
31436,0.020069,0.013414
165350,0.01808,0.015898
206586,0.018622,0.005387
175245,0.008136,0.011677
50435,0.003435,0.003583
208372,0.010306,0.021843
45073,0.033086,0.064405
163579,0.007594,0.000876
69521,0.014102,0.005567
43057,0.173567,0.326435
125755,0.012656,0.007982
204910,0.001808,0.003814
127727,0.000362,0.000365
108266,0.013741,0.018315
128928,0.063099,0.04395
74664,0.018803,0.017288
45212,0.007051,0.008267
47032,0.027301,0.010572
144572,0.028024,0.0113
88091,0.004701,0.001356
148379,0.002531,0.004289
56269,0.029651,0.051095
71750,0.007232,0.003263
129746,0.031459,0.039364
213682,0.002893,0.001326
134577,0.009944,0.007577
166694,0.006328,0.003103
113661,0.010848,0.010845
219863,0.010667,0.001812
182781,0.007594,0.013641
170674,0.027481,0.024033
50346,0.007594,0.011731
12870,0.006328,0.009234
117409,0,0
57792,0.073766,0.024681
45898,0.038329,0.023168
100124,0.003797,0.000928
104364,0.000362,0.000799
178530,0.016091,0.01801
115793,0.000362,0.000373
100371,0.024408,0.009716
117683,0.04068,0.042498
70840,0.008859,0.006758
100909,0.009221,0.013089
123543,0.000542,0.000642
160633,0.000723,0.000615
116860,0.012475,0.010602
209245,0.003074,0.000818
208688,0.008136,0.010189
70999,0.007774,0.002656
34762,0.017176,0.014738
15575,0.006328,0.001577
211513,0.026577,0.020789
122503,0.003254,0.002622
142303,0.008498,0.005916
46258,0.029832,0.058416
114577,0.002712,0.002238
220730,0.044296,0.025886
199284,0.012294,0.019162
12420,0.015006,0.007947
40629,0.012114,0.021635
90287,0.032363,0.03295
67907,0.014826,0.015286
11375,0.01139,0.010344
127102,0.019526,0.010817
189795,0.017538,0.009681
195679,0.00452,0.00386
72913,0.007413,0.00134
106460,0.013741,0.006484
206447,0.001085,0.000262
65253,0.025493,0.046071
105285,0.003074,0.001594
25383,0.02495,0.00777
50717,0.017357,0.06753
73888,0.014645,0.021369
121347,0.007051,0.006283
176372,0.071596,0.031171
152452,0.008678,0.006149
108742,0.014102,0.024315
169580,0.001266,0
194478,0.00217,0.000268
97533,0.032001,0.045163
220628,0.005966,0.006873
84244,0.004158,0.002727
170833,0.003797,0.003893
119784,0.005424,0.001387
28450,0.009944,0.007399
39761,0.010486,0.031475
193678,0.011571,0.048316
125655,0.000542,0
215290,0.00904,0.020582
34957,0.015006,0.01962
207942,0.013379,0.016606
91291,0.001085,0.000944
126513,0.000904,0.000887
71954,0.023865,0.014291
142710,0.000723,0
178420,0.008859,0.011902
78856,0.048816,0.043546
135609,0.029651,0.065437
147613,0.003797,0.003602
142658,0.014102,0.017586
121014,0.016453,0.023459
88039,0.00235,0.000891
103729,0.017718,0.006286
29519,0.015187,0.012423
51758,0.0678,0.08343
205967,0.005062,0.005326
78090,0.006328,0.001937
45778,0.013379,0.016021
52058,0.018622,0.022025
29912,0.001808,0.000704
166715,0.00452,0.003976
41792,0.042669,0.034651
202810,0.000181,0.002853
205149,0.042126,0.10847
76054,0.003978,0.003533
70759,0,0
199139,0.00452,0.004543
22730,0.002531,0.002005
191140,0.007051,0.009537
28718,0.005243,0.010049
209984,0.001627,0.000693
125996,0.040137,0.085743
121763,0.010125,0.02936
46105,0.014645,0.004284
61814,0.023323,0.020417
105575,0.02043,0.072046
85516,0.007774,0.031045
53442,0.007413,0.01236
54758,0.025493,0.013524
92597,0.005605,0.003961
198781,0.001085,0.004084
213125,0.024046,0.043893
71690,0.024408,0.035681
9146,0.028928,0.02819
174999,0.025131,0.064511
135640,0.009582,0.010196
190226,0.000723,0.001609
209260,0,0.000792
149945,0.01121,0.033433
52590,0.01356,0.015904
152041,0.008317,0.007268
130280,0.001989,0.000217
159646,0.00235,0.001962
163734,0.001808,0
31481,0.017899,0.01285
108222,0.006147,0.006244
135195,0.001808,0.001263
156733,0.001266,0.000791
70402,0.01808,0.02067
80055,0.002893,0.000323
105332,0.102513,0.093333
205598,0.006509,0.002939
98855,0.000723,0.000853
185329,0.043392,0.111315
134405,0.142831,0.062982
114137,0.000542,0
101054,0.016091,0.024405
115180,0.019888,0.024729
65113,0.004701,0.001528
110361,0.027301,0.043207
195557,0.009221,0.004861
35804,0.001989,0.003356
11963,0.00235,0.001468
41723,0.007955,0.004304
32396,0.005966,0.003721
32835,0.017899,0.017869
79306,0.001627,0.000708
145707,0.124932,0.101902
182855,0.019346,0.022934
211720,0.015187,0.026432
54785,0.009402,0.015805
170416,0.05876,0.079832
180528,0.019888,0.025193
81331,0.000181,0
212816,0.009763,0.01716
214139,0.002531,0.001042
16231,0.037787,0.042445
154007,0.00669,0.004495
35148,0.021877,0.007448
217144,0.003797,0.001307
51453,0.018442,0.010608
160528,0.01356,0.027306
57637,0.024408,0.009255
49262,0.048454,0.029169
213909,0.008678,0.006155
112361,0.022238,0.016627
36296,0.000362,0.000643
74676,0.009402,0.006702
48058,0.022781,0.014024
160887,0.055325,0.040719
51818,0.010486,0.026619
198275,0.002531,0.003274
131435,0.000723,0.00095
112731,0.022057,0.033707
185139,0.004158,0.003247
218909,0.014464,0.017405
174531,0.001808,0.00102
219660,0.024227,0.008675
217285,0.018261,0.015556
46444,0.07919,0.122674
36578,0.024408,0.014964
219418,0.012656,0.007442
101767,0.001085,0.000349
60296,0.166697,0.301214
97874,0.027301,0.021383
40658,0.10396,0.032203
153296,0.030736,0.056588
74242,0.009582,0.002882
89847,0.01356,0.011261
169490,0.00235,0.003035
47398,0.007413,0.005553
116744,0.023865,0.013342
174681,0.002893,0.003302
139469,0.068704,0.069002
67699,0.006147,0.011699
160340,0.005062,0.001648
63714,0.004701,0.00735
132632,0.018622,0.019394
187955,0.002893,0.012729
116804,0.013198,0.027269
140606,0.058579,0.065243
28237,0.002712,0.001286
140909,0.021696,0.05662
113481,0.01121,0.019766
60737,0.041584,0.020267
121048,0.023142,0.011924
181545,0.030193,0.025964
83907,0.011029,0.010538
133521,0.009944,0.023216
221095,0.004701,0.004207
122143,0.000362,0
158611,0.002712,0.013738
208403,0.000542,0.003429
12899,0.009221,0.010624
154119,0.020611,0.00898
159446,0.00669,0.010434
210278,0.002712,0.001923
48913,0.014826,0.012618
76603,0.008317,0.01205
94356,0.00687,0.004583
209108,0.004158,0.00805
108386,0.016814,0.012343
200151,0.011571,0.008839
63634,0.008136,0.002093
40686,0.009582,0.006846
121544,0.016814,0.018459
210296,0.004158,0.001069
15472,0.001266,0.002163
47692,0.000723,0.001839
177412,0.008498,0.011413
44221,0.009582,0.014154
190455,0.000723,0
76777,0.033086,0.074084
189134,0.00687,0.004575
50336,0.012294,0.00835
13236,0.002531,0.001005
146059,0.010125,0.027214
167046,0.025131,0.036443
105045,0.010486,0.001903
24314,0.001808,0.001912
53769,0.013922,0.005836
50330,0.011752,0.016276
79112,0.007051,0.005681
151126,0.000542,0.000669
144798,0.009221,0.005792
163876,0.00669,0.008682
36219,0.017538,0.005828
159723,0.053155,0.047643
219624,0.003254,0.007327
160467,0.002893,0.003782
20523,0.005424,0.00627
6581,0.000904,0.001567
60065,0.010667,0.013959
169992,0.028385,0.019873
215911,0.018984,0.012099
182800,0.001446,0
70493,0.001266,0
208261,0.00235,0.007663
112514,0.005243,0.001649
108820,0.030917,0.064965
206002,0.01139,0.010672
100671,0.023142,0.009535
92055,0.014102,0.014435
123812,0.009763,0.011818
68541,0.026758,0.031946
47101,0.040499,0.0909
103726,0.008678,0.006095
31425,0.012656,0.009384
169502,0.024046,0.033489
147475,0.006147,0.005312
165600,0.014826,0.007377
133604,0.019526,0.012926
150978,0.001085,0.001421
22721,0.019526,0.06099
215868,0.00669,0.009565
213223,0.008859,0.007625
35445,0.037787,0.023494
52032,0.034894,0.062468
178719,0.042669,0.02477
102678,0.007594,0.023233
195211,0.00687,0.006967
31578,0.001446,0.003695
108443,0,0.000453
46313,0.040318,0.041017
6002,0.004158,0.008692
212740,0.017899,0.010921
115410,0.001266,0.002956
164475,0.009763,0.009881
54562,0.050805,0.041928
177743,0.065088,0.068258
75009,0.008136,0.010672
216455,0.00235,0.000225
169154,0.007955,0.01424
163115,0,0
49801,0.015549,0.014232
128500,0.025131,0.027071
70205,0.011571,0.015906
101537,0.003254,0.000335
165918,0.01121,0.014058
35729,0.010486,0.021497
150571,0.022781,0.035685
16110,0.030736,0.043874
99703,0.001266,0.001499
149884,0.008498,0.006642
145333,0.009582,0.013988
178077,0.001266,0.003567
169119,0.004158,0.010315
78110,0.003254,0.002524
83718,0.001085,0.000523
128950,0.012837,0.01887
131998,0.009582,0.005224
13233,0.003616,0.006359
165288,0.016453,0.009359
172070,0.010125,0.033138
144215,0.002893,0.000291
198358,0.011029,0.010144
95629,0.043211,0.040289
91820,0.051166,0.209234
129136,0.020611,0.005419
179424,0.055686,0.023465
132448,0.020792,0.030935
218886,0.023685,0.028991
117122,0.028566,0.014282
4173,0.01139,0.074154
75241,0.022781,0.014831
26374,0.011752,0.006197
151426,0.001085,0.00423
125929,0.011029,0.014528
198930,0.001808,0.00045
118606,0.001627,0.000461
188342,0.007051,0.003
69272,0.004701,0.00399
150702,0.008136,0.018164
161444,0.026216,0.036157
220763,0.014283,0.005776
108493,0.001446,0.000137
96213,0.00217,0.001425
212270,0.007051,0.001866
183101,0.040499,0.087814
31530,0.005786,0.01008
22061,0.021877,0.05989
106561,0.007232,0.015473
162714,0.016091,0.011301
147899,0.024046,0.059254
33100,0.052251,0.024227
192225,0.012837,0.022665
189311,0.016453,0.019036
63071,0.002531,0.004696
219206,0.008678,0.009094
94719,0.003616,0.003625
139311,0.000723,0.000363
140523,0.031459,0.043226
82728,0.032544,0.036795
114172,0.028566,0.050635
153817,0.010306,0.031687
162628,0.008498,0.047478
76655,0.01121,0.007567
81197,0.001627,0
51767,0.005605,0.002769
32273,0.006328,0.004064
36458,0.026035,0.011292
79781,0.040861,0.039779
210637,0.012837,0.014864
205202,0.06346,0.056802
52663,0.070692,0.026594
