tracker_id,solo_Kills,solo_WalkDistance
584,0.000723,0.00172
49007,0.01573,0.042798
134258,0.007774,0.025515
145941,0.001266,0.001925
218060,0.010486,0.03678
143250,0.001627,0.003039
34761,0.033448,0.058378
182384,0.00904,0.028868
141819,0.013018,0.059504
214750,0.015006,0.05695
154904,0.012837,0.051173
11933,0.012114,0.022688
106011,0.017538,0.031887
141853,0.017718,0.033243
172807,0.017899,0.027126
119341,0.001989,0.005022
118298,0.03399,0.076215
16817,0.111011,0.135054
125808,0.001808,0.001443
184849,0.005966,0.010654
21211,0.024589,0.042303
140054,0.014645,0.062649
92805,0.010486,0.014395
98449,0.000542,0.001742
163075,0.005062,0.0208
80768,0.012837,0.027311
23001,0.005966,0.020283
210176,0.02495,0.047753
184891,0.008317,0.029159
154821,0.010667,0.03058
181567,0.072681,0.154601
12203,0.027301,0.114794
217421,0.06328,0.106699
41785,0.044838,0.06468
140984,0.01356,0.060093
72966,0.005605,0.01105
71770,0.019165,0.043295
204896,0.003435,0.007848
21598,0.007594,0.010727
45182,0.018803,0.03681
187660,0.009402,0.014529
53855,0.001085,0.005203
126298,0.065811,0.117216
38278,0.021515,0.028971
150752,0.000723,0.001925
131254,0.019526,0.045489
151587,0.005062,0.013987
49336,0.019707,0.037887
131540,0.003616,0.006175
168998,0.042488,0.081163
123103,0.072681,0.356156
73038,0.020973,0.023932
157196,0.030013,0.036098
136868,0.009944,0.018618
96746,0.037425,0.070431
68010,0.003074,0.005671
87324,0.002531,0.008289
35294,0.041584,0.082457
131500,0.006147,0.026497
98182,0.012475,0.029983
141916,0.010306,0.020251
194976,0.021696,0.053562
43460,0.016995,0.044671
86932,0.001627,0.002554
190274,0,0.000627
52400,0.024408,0.030501
195286,0.018442,0.04408
13246,0.089315,0.073524
175074,0.005605,0.011505
85279,0.013922,0.015701
53888,0.003978,0.008651
77453,0.010667,0.030759
181500,0.002893,0.00577
175977,0.020973,0.076993
138594,0.047369,0.064566
168857,0.002531,0.014554
148700,0.005966,0.022083
54062,0.003978,0.006971
80284,0.011029,0.033826
23475,0.009763,0.023799
4504,0.000904,0.00096
1957,0.001266,0.000752
148529,0.010306,0.023523
140844,0.018803,0.049078
105556,0.007594,0.025703
216205,0.008859,0.009276
211554,0.011571,0.028094
166436,0.002531,0.004822
180020,0.014283,0.080121
31092,0.00235,0.003083
81326,0.07232,0.070147
167130,0.013379,0.041085
215623,0.003797,0.006927
178119,0.009763,0.019201
174489,0.018803,0.064094
213412,0.000181,0.000384
40738,0.01808,0.081891
114188,0.004882,0.014311
35419,0.037968,0.114005
214961,0.017357,0.040973
177062,0.007232,0.012445
163274,0.008317,0.018844
24587,0.044657,0.09021
71524,0.025854,0.064543
35006,0.008317,0.026284
189207,0.001446,0.001845
17010,0.006328,0.005911
55910,0.007594,0.018869
60431,0.032363,0.096705
103623,0.009402,0.023675
205184,0.035075,0.096511
208990,0.007051,0.007988
143732,0.024046,0.052439
11876,0.016814,0.034992
91028,0.007232,0.010274
132219,0.005786,0.022702
139285,0.010486,0.010936
119565,0.028385,0.086628
113706,0.003797,0.006425
118705,0.015368,0.044211
148821,0.00235,0.006956
71599,0.02043,0.051185
171006,0.012475,0.036421
13602,0.002893,0.003423
175282,0.007051,0.007931
47307,0.026939,0.059095
187570,0.009763,0.017765
36506,0.034352,0.056837
9290,0.027662,0.093819
147545,0.001627,0.003956
91214,0.019346,0.076968
172246,0.03616,0.082311
59687,0.014283,0.034895
56843,0.030193,0.068804
152290,0.015368,0.071334
91269,0.019346,0.060691
36036,0.020792,0.043077
193326,0.001627,0.00304
112848,0.013198,0.020129
145354,0.005062,0.011324
129774,0.02025,0.033445
65357,0.000542,0.00114
158393,0.009582,0.015917
219720,0.006509,0.015105
63772,0.005062,0.007293
207597,0.007955,0.013819
88618,0.00904,0.015212
202452,0.007232,0.014774
105557,0.017176,0.021519
22098,0.00687,0.009836
193501,0.001085,0.00209
19676,0.010125,0.012567
125392,0.017538,0.060429
51876,0.016272,0.023593
35737,0.004339,0.007479
30027,0.000542,0.000413
30574,0.014102,0.02045
169449,0.041584,0.251991
157132,0.01591,0.046205
138263,0.011029,0.02548
213469,0.019707,0.05048
144932,0.012475,0.046421
143223,0.007774,0.017749
33853,0.005062,0.046004
69708,0.011933,0.035839
207556,0.031821,0.063639
54674,0.036702,0.07714
132617,0.00687,0.00885
24197,0.036521,0.061453
22515,0,0.000517
98945,0.023865,0.062243
198576,0.039233,0.052736
109943,0.023142,0.026376
109905,0.013198,0.019812
208454,0.030193,0.087909
182591,0.017176,0.050801
16892,0.003978,0.006237
57688,0.004158,0.011985
171,0.014826,0.03331
34851,0.03851,0.098549
103265,0.007232,0.011434
67860,0.012475,0.023655
72570,0.024589,0.039667
157976,0.009582,0.016791
79134,0.039776,0.056215
86223,0.006328,0.011317
5527,0.00217,0.003747
22545,0.006147,0.012949
69765,0.018261,0.03559
203162,0.009402,0.020485
100824,0.011752,0.015858
133967,0.002531,0.005596
142771,0.001989,0.004421
112940,0.015006,0.080515
159805,0.014464,0.035986
204556,0.002531,0.010254
136825,0.031097,0.070526
25532,0.079552,0.121017
8387,0.030374,0.070165
47167,0.001266,0.006181
168706,0.053878,0.064113
137202,0.018261,0.039484
3763,0.034713,0.063647
191099,0.007594,0.014875
166222,0.062195,0.15451
68777,0.04303,0.070543
189033,0.01356,0.017038
113758,0.051166,0.135
208612,0.02043,0.03085
159189,0.003616,0.005135
185701,0.006509,0.015384
48909,0.045742,0.10146
97742,0.041765,0.060446
114219,0.004701,0.015387
12953,0.001627,0.002035
182956,0.007774,0.057794
104532,0.019707,0.051516
210852,0.007051,0.025656
153168,0.002712,0.004278
10832,0.014102,0.031542
29991,0.008136,0.012954
156168,0.005424,0.009491
65044,0.011029,0.021716
220059,0.021334,0.062076
91497,0.014283,0.0591
154453,0.005605,0.005519
100003,0.008498,0.010311
216862,0.005786,0.012766
211201,0.001085,0.001333
41853,0.007955,0.022501
73137,0.033086,0.076008
141441,0.024046,0.098058
164989,0.015549,0.029325
85822,0.011933,0.035432
210427,0.01139,0.026418
72341,0.00687,0.020434
87400,0.011029,0.036889
212173,0.012475,0.08879
194639,0.007413,0.014534
80256,0.019346,0.041293
103385,0.020069,0.066517
72293,0.000723,0.000547
74228,0.018442,0.040616
80966,0.013922,0.016176
161941,0.002712,0.00503
97153,0.048454,0.071938
187116,0.062556,0.17474
173620,0.013018,0.041606
183737,0.029109,0.063357
162524,0.007051,0.016754
138391,0.003074,0.004112
169909,0.010667,0.02648
204730,0.009763,0.014805
104311,0.091123,0.112921
137670,0.005786,0.012118
136830,0.010125,0.022524
201734,0.01121,0.030152
101746,0.007774,0.015695
81846,0.01808,0.056954
83530,0.003254,0.004433
54711,0.021515,0.014191
94345,0.01139,0.01215
109953,0.057675,0.111952
101700,0.006509,0.010892
83016,0.012114,0.032936
197629,0.001808,0.002509
1466,0.00452,0.006066
67740,0.073404,0.098288
218343,0.017176,0.061473
45079,0.003978,0.013805
188646,0.011029,0.026455
75433,0.040499,0.074051
106922,0.017899,0.045428
147706,0.022419,0.064441
168909,0.010125,0.014968
86708,0.010848,0.041876
144440,0.054601,0.115299
116768,0.003797,0.005403
197446,0.000723,0.006524
51048,0.003074,0.012543
74199,0.039233,0.114662
138928,0.017176,0.023477
169016,0.009944,0.011719
51381,0.003435,0.005423
16461,0.024589,0.032439
80401,0.003254,0.005811
139571,0.009402,0.045294
52630,0.013741,0.026648
95034,0.013741,0.038669
164053,0.005966,0.023924
5005,0.01121,0.033397
65440,0.007594,0.011347
117592,0.011933,0.0352
24772,0.000362,0.00051
131438,0.034713,0.109205
116162,0.000904,0.002893
189666,0.032905,0.067372
214537,0.105587,0.299984
134998,0.006328,0.014451
87066,0.004339,0.011271
45480,0.001627,0.00461
173315,0.000723,0.001351
78730,0.034533,0.101071
47968,0.014645,0.032464
33860,0.053336,0.110946
211322,0.010306,0.022776
166727,0.005966,0.021069
79436,0.011029,0.030335
85778,0.028024,0.084974
170708,0.00217,0.003034
62003,0.016634,0.018359
135572,0.029289,0.060266
37781,0.029651,0.089458
183875,0.024046,0.078177
175058,0.003254,0.003083
156290,0.018622,0.049993
96251,0.02043,0.023337
209133,0.019707,0.037577
112192,0.022238,0.033521
213946,0.009221,0.041996
80495,0.019888,0.024311
219768,0.058217,0.147851
80113,0.076478,0.178323
205652,0.010848,0.01997
19021,0.001085,0.003904
184880,0.021877,0.072162
208380,0.005605,0.010223
122724,0.011571,0.013841
172842,0.009944,0.028732
114876,0.032725,0.070499
180532,0.003074,0.00407
190972,0.022961,0.084164
52320,0.017538,0.021686
146747,0.011029,0.049068
189028,0.029109,0.061043
183080,0.01139,0.052206
156206,0,0.000141
86731,0.001989,0.001889
104972,0.000904,0.000914
41909,0.020973,0.080606
36616,0.01591,0.05124
10126,0.016995,0.027222
171676,0.005966,0.043423
113097,0.015368,0.03597
165914,0.017176,0.036398
6911,0.023323,0.05032
185033,0.013922,0.017858
160949,0.004701,0.010727
198219,0.007232,0.007511
179307,0.056048,0.049561
107028,0.002712,0.005096
122534,0.04755,0.078188
839,0.009763,0.014612
1392,0.004339,0.005637
124996,0.003074,0.005301
121267,0.013018,0.013844
12750,0.003435,0.005176
98403,0.001627,0.004664
102319,0.000542,0.000882
3134,0.03851,0.039393
44916,0.018261,0.039942
162884,0.003074,0.006688
119853,0.029109,0.086593
169590,0.01121,0.015939
145484,0.000904,0.000774
19994,0.010667,0.016128
189587,0.001446,0.002043
194049,0.020973,0.032976
23459,0.00904,0.014654
101438,0.002893,0.003492
45552,0.000723,0.000395
103916,0.009221,0.030425
14909,0.003074,0.010905
136665,0.010125,0.040463
129961,0.004158,0.008733
121440,0.00217,0.004873
86090,0.002893,0.005582
35675,0.070512,0.084181
36011,0.021334,0.058032
22962,0.036341,0.055516
116038,0.001989,0.010697
130665,0.078286,0.175406
25935,0.007594,0.011152
209507,0.025131,0.042969
130322,0.025312,0.065856
166496,0.00687,0.027736
176994,0.024046,0.049089
180913,0.002531,0.004318
164954,0.006509,0.011352
89198,0.04068,0.101858
33806,0.002531,0.009006
92631,0.002712,0.016221
123582,0.004158,0.007675
47399,0.024046,0.077772
168817,0.002531,0.001588
145034,0.008317,0.014996
172882,0.035798,0.084643
194481,0.023865,0.016262
92751,0.008859,0.019069
130562,0.01573,0.036675
4443,0.018984,0.033428
161612,0.030013,0.03172
165073,0.009402,0.044362
213780,0.024227,0.028145
55411,0.003074,0.006303
139243,0.01573,0.027452
35468,0.026216,0.044842
12801,0.005062,0.036636
62783,0.01356,0.022603
30266,0.055867,0.076102
155091,0.007232,0.011717
160581,0.060749,0.164761
148586,0.004158,0.003636
121250,0.011933,0.015173
20242,0.012837,0.029452
198070,0.00217,0.005041
156174,0.008678,0.008121
65084,0.013379,0.02974
204945,0.007594,0.026029
114170,0.004158,0.009415
186366,0.000362,0.001004
153711,0.041222,0.04875
81858,0.011933,0.011347
194046,0.013922,0.021857
207038,0.047912,0.132694
177949,0.016272,0.044327
37739,0.008859,0.011441
162698,0.032544,0.095477
141475,0.023142,0.034875
185225,0.000723,0.006052
120348,0.012294,0.023592
43739,0.001989,0.003074
146184,0.001627,0.003616
61813,0.01139,0.026793
61958,0.031278,0.155304
6732,0.024227,0.029178
144633,0.003074,0.006983
23608,0.001446,0.003868
206876,0.024589,0.037481
33740,0.003074,0.002458
5467,0.015006,0.029894
148183,0.021153,0.019606
174739,0.003074,0.003515
215101,0.00669,0.010905
6654,0.049358,0.078654
124270,0.01356,0.063363
114880,0.038329,0.080516
176210,0,0.00177
99477,0.001085,0.002956
141607,0.000723,0.002313
194902,0.021334,0.062599
130890,0.020069,0.066655
122815,0.007594,0.031834
111855,0.02025,0.044897
169540,0.013198,0.036789
2376,0.021515,0.027038
116436,0.018803,0.026179
101447,0.009221,0.021126
188700,0.021696,0.094769
142651,0.005966,0.006391
166997,0.026035,0.035843
176551,0.028566,0.048578
161475,0.000362,0.000308
152539,0.01121,0.023263
151660,0.02712,0.046146
54433,0.015549,0.03478
206800,0.008859,0.034973
210648,0.000181,0.000128
39458,0.000181,0.003077
189505,0.005605,0.009614
54148,0.01356,0.038317
50636,0.007232,0.018362
199102,0.031821,0.084804
171366,0.009582,0.022528
37768,0.012294,0.0173
160723,0.003254,0.014582
170691,0.021153,0.024349
36418,0.013922,0.014445
110634,0.016634,0.010956
132950,0.012114,0.030945
179027,0.005966,0.00716
105186,0.016995,0.018565
212385,0.027481,0.106906
195803,0.014645,0.036154
58990,0.031097,0.167539
114550,0.009402,0.028207
218493,0.009944,0.022306
207848,0.029109,0.057662
147712,0.01591,0.040115
173797,0.009221,0.018962
135333,0.000723,0.001163
9762,0.012837,0.023393
190132,0.020611,0.04291
189824,0.010848,0.020378
127160,0.039957,0.166736
180211,0.02043,0.055617
211900,0.00217,0.004359
135039,0.024227,0.045459
213630,0.007413,0.012155
37001,0.02043,0.114084
24667,0.038329,0.083273
186951,0.026758,0.10143
180496,0.033629,0.06992
171701,0.02712,0.09026
147208,0.012656,0.062584
201433,0.019526,0.064319
91685,0.010667,0.019894
76881,0.017718,0.059105
201130,0.00669,0.012355
108822,0.080275,0.118861
46455,0.047369,0.068383
115944,0.021334,0.026237
167999,0.022238,0.033778
91592,0.012294,0.018311
47922,0.007413,0.02513
211197,0.01121,0.029497
148688,0.008498,0.008511
171373,0.010667,0.017554
53140,0.007051,0.013184
113014,0.161092,0.214563
185671,0.000542,0.002169
63363,0.009402,0.022866
197595,0.00904,0.033309
36543,0.008136,0.024047
183974,0.008678,0.018737
106691,0.004339,0.007299
163233,0.024227,0.041698
36836,0.035256,0.041528
37734,0.01356,0.059138
135126,0.022238,0.055071
81210,0.012837,0.035198
72094,0.003978,0.008026
210443,0.035617,0.118745
140426,0.005605,0.095817
75506,0.001808,0.004979
171129,0.005243,0.008819
72458,0.020069,0.039902
185408,0.009402,0.04127
144364,0.062195,0.137038
30689,0.007413,0.026017
46482,0.038691,0.126549
108901,0.019526,0.029836
6378,0.003797,0.021187
96556,0.068161,0.190265
170397,0.003797,0.007779
153940,0.007232,0.012687
216296,0.004339,0.006865
89813,0.001446,0.003235
125986,0.016091,0.035954
113711,0.005424,0.015598
134484,0.000362,0.000536
114509,0.003978,0.008543
53435,0.010306,0.013948
152658,0.002712,0.008351
75022,0.017538,0.039215
37833,0.01356,0.035547
48965,0.007774,0.015369
116583,0.03399,0.056616
117900,0.004701,0.008752
195706,0.003797,0.012215
46251,0.100344,0.137445
53093,0.055867,0.136706
218869,0.005966,0.028114
169778,0.020611,0.046317
19400,0.01808,0.008682
113443,0.02025,0.044943
60443,0.012656,0.066322
181804,0.000542,0.001645
12643,0.003978,0.007596
90318,0.011752,0.017217
39340,0.005786,0.010371
84785,0.007955,0.019683
7694,0.032001,0.073122
157616,0.004158,0.005593
53607,0.018442,0.050633
206664,0.008859,0.024245
135627,0.005062,0.01999
103921,0.007594,0.007117
111447,0.018442,0.06481
43600,0.030555,0.071919
133176,0.017176,0.086108
207138,0.024769,0.033442
97935,0.00904,0.018423
172229,0.011752,0.03957
21904,0.019346,0.0494
85404,0.022238,0.042143
46257,0.001085,0.001904
187928,0.033629,0.101589
51681,0.018803,0.055034
7344,0.003797,0.00436
129756,0.004882,0.016445
112724,0.01121,0.016022
157974,0.033267,0.070437
27690,0.018622,0.040153
138596,0.000542,0.000591
114737,0.005424,0.01156
52696,0.011029,0.029995
72162,0.005062,0.008518
136310,0,0.000151
127817,0.019526,0.045606
6510,0.002893,0.014754
201360,0.021515,0.072917
65398,0.018803,0.058463
36183,0.007413,0.021273
183799,0.012114,0.019453
216642,0.011933,0.035444
164430,0.008859,0.013032
76773,0.010306,0.023259
166480,0.005062,0.006387
994,0.034352,0.080781
109144,0.025673,0.100964
20000,0.029832,0.045166
22755,0.010486,0.022666
109809,0.018803,0.033213
154943,0.021153,0.054069
90128,0.009944,0.040783
115908,0.003435,0.00719
108817,0.075032,0.190994
130311,0.057856,0.273097
109839,0.011933,0.022683
135282,0.031278,0.041611
70749,0.007955,0.015353
121501,0.022238,0.060395
50609,0.019526,0.072848
189870,0.010125,0.029741
179999,0.023142,0.059023
139978,0.00904,0.038932
30723,0.015187,0.027995
220153,0.042849,0.064288
201117,0.006147,0.006279
119517,0.008498,0.024733
68005,0.011029,0.018699
185961,0.001627,0.0019
40541,0.094739,0.232771
32080,0.042669,0.097038
168314,0.00235,0.005332
177110,0.029109,0.062276
130475,0.017718,0.050209
92064,0.032544,0.110136
188822,0.003616,0.011944
105634,0.006147,0.011096
66639,0.001085,0.002772
134375,0.011752,0.03222
17654,0.004882,0.011533
98467,0.025312,0.037467
138808,0.030013,0.063463
207650,0.031278,0.04932
65211,0.00687,0.022422
220251,0.004701,0.005434
76988,0.001266,0.001147
1140,0.033809,0.064851
20040,0.003074,0.006008
934,0.007232,0.005267
170996,0.01573,0.039694
33503,0.005966,0.007546
93120,0.034352,0.142794
181501,0.025673,0.06604
112085,0.011752,0.03154
160932,0.025854,0.057704
51418,0.047189,0.130639
109308,0.013741,0.080351
18,0.013741,0.022639
11746,0.01591,0.027658
122457,0.035979,0.076801
28157,0.006328,0.007826
98649,0.017718,0.051982
100652,0.022781,0.025031
95514,0.004158,0.009778
107320,0.020611,0.051477
46493,0.030013,0.072023
18271,0.003435,0.004607
76379,0.018261,0.054196
92877,0.013741,0.063159
50679,0.02043,0.057773
29540,0.013922,0.018298
206463,0.053697,0.128708
217442,0.017357,0.051095
183685,0.011029,0.015271
204720,0.013198,0.016991
163050,0.003254,0.01254
126003,0.000542,0.00309
135512,0.007955,0.007184
54807,0.012475,0.024394
214158,0.001808,0.00259
201588,0.018622,0.058428
135624,0.019165,0.048201
147081,0.003435,0.008253
186360,0.013379,0.028861
98897,0.000362,0.000992
726,0.005786,0.014193
79035,0.004339,0.009048
51025,0.024769,0.036479
116190,0.032544,0.097267
148099,0.01356,0.013458
70775,0.008859,0.022566
148833,0.035256,0.055106
71538,0.005243,0.005902
87769,0.015006,0.028135
208869,0,0.000522
59309,0.024769,0.038784
28998,0.018622,0.031822
183244,0.001085,0.002012
120050,0.016995,0.047917
135295,0.013741,0.038264
216701,0.00217,0.006451
162130,0.01591,0.022417
101222,0.004701,0.013254
109356,0.00217,0.005735
17200,0.070692,0.114622
200525,0.001266,0.001972
122294,0.026216,0.072806
40075,0.014102,0.035915
195196,0.037425,0.065255
172829,0.024408,0.071186
120218,0.021334,0.040303
27587,0.034713,0.085028
202757,0.000181,0.002526
149358,0.006147,0.018574
192012,0.000723,0.002033
205296,0.006509,0.005506
151260,0.018261,0.022311
39152,0.017718,0.035011
37787,0.083529,0.168838
173353,0.010486,0.026012
158134,0.00669,0.007784
192484,0.010306,0.027466
146644,0.016272,0.077007
217427,0,0.000121
42177,0.011029,0.037814
87307,0.003978,0.005772
61423,0.015368,0.008832
9285,0.006147,0.010391
144306,0.001446,0.002214
103928,0.016091,0.046647
36930,0.01573,0.028403
17731,0.004339,0.00788
1048,0.013198,0.013074
100090,0.002531,0.004585
119554,0.023504,0.031584
9065,0.022057,0.070586
213332,0.003254,0.005842
118988,0.047731,0.099265
118472,0,0.001573
176157,0.063099,0.08523
18894,0.001808,0.005655
77581,0.048273,0.149283
77476,0.015006,0.041253
99622,0.014826,0.030136
1242,0.000723,0.00199
131796,0.011933,0.027576
177086,0.021877,0.057261
51960,0.001627,0.003662
25866,0.013741,0.019717
213589,0.020973,0.028618
173989,0.009221,0.034135
158654,0.015368,0.026913
18474,0.00904,0.022525
172701,0.010486,0.018602
137246,0.037425,0.05792
73489,0.016453,0.020731
220135,0.005243,0.010168
54307,0.005966,0.019885
202122,0.054421,0.111214
49812,0.018442,0.021697
187649,0.009944,0.03712
165892,0.003074,0.005988
80117,0.026035,0.077645
17909,0.00217,0.004702
24898,0.005062,0.006751
220316,0.014464,0.033717
46814,0.035075,0.069838
29989,0.000542,0.003609
95465,0.005424,0.008891
48964,0.001266,0.002056
141393,0.003616,0.008428
118949,0.017718,0.033889
170031,0.006509,0.008354
110342,0.000542,0.001625
152020,0.022419,0.075877
121083,0.00452,0.010733
161007,0.007594,0.033158
152111,0.013741,0.01926
135653,0.018803,0.03467
199772,0.008317,0.012289
49148,0.019346,0.033305
20874,0.084252,0.085447
147147,0.001446,0.003786
130404,0.032363,0.084061
76791,0.002893,0.003036
40688,0.00217,0.002094
119480,0.005062,0.005265
98486,0.027301,0.095669
210029,0.041222,0.140473
119926,0.037425,0.074053
200116,0.004701,0.007681
82221,0.029109,0.042619
119865,0.006328,0.01999
93312,0.029651,0.105741
87202,0.01121,0.018411
70638,0.017899,0.032553
101146,0.015368,0.042106
150693,0.030374,0.048354
161510,0.012294,0.038444
78108,0.003616,0.003602
71872,0.008498,0.019261
186059,0.082625,0.135326
102320,0.006147,0.012456
169530,0.024769,0.058796
114887,0.003074,0.008655
41016,0.010125,0.01416
165755,0.052432,0.089968
10612,0.015549,0.044394
37668,0.00904,0.035899
45921,0.002712,0.00334
60608,0.018984,0.027482
157720,0.005786,0.00781
8042,0.009582,0.011219
29202,0.007413,0.015931
150197,0.008136,0.014992
193663,0.009763,0.017316
88170,0.008678,0.017465
51924,0.000542,0.002549
84666,0.003616,0.007919
82921,0.016272,0.0368
45134,0.003435,0.005684
130370,0.006328,0.018121
126653,0.048635,0.101781
115671,0.016091,0.025565
97574,0.016453,0.033177
173364,0.010848,0.042047
193012,0.036341,0.088562
198038,0.007413,0.006056
120143,0.03164,0.049825
199621,0.001446,0.0034
42408,0.024046,0.054178
124419,0.027301,0.072362
151512,0.022781,0.0474
194935,0.004701,0.009285
43098,0.002893,0.001771
95109,0.021515,0.023551
145737,0.000904,0.006318
163476,0.026397,0.092782
166307,0.056409,0.104082
92196,0.014102,0.035164
146669,0.017176,0.056909
21517,0.042669,0.122855
153435,0.03616,0.109602
96716,0.017899,0.038659
57588,0.015368,0.01868
151329,0.050443,0.183534
160424,0.00452,0.012595
55770,0.016453,0.014555
6418,0.018622,0.030026
64152,0.041041,0.104363
140244,0.028205,0.06052
142805,0.014826,0.05176
168412,0.013198,0.038334
163166,0.019346,0.047079
52296,0.011752,0.01577
91231,0.054782,0.141457
209749,0.011029,0.062696
83227,0.009402,0.023692
194587,0.054963,0.081756
137830,0.004339,0.003686
189585,0.004158,0.008773
123890,0.054421,0.104197
38061,0.025854,0.029511
22994,0.012656,0.017506
136449,0.013741,0.028835
41845,0.00235,0.005185
46970,0.058217,0.110109
174522,0.028385,0.047736
123130,0.028205,0.040737
141798,0.021877,0.034788
178340,0.031821,0.111023
103810,0.057675,0.105937
157921,0.010306,0.025601
130732,0.024227,0.080828
217031,0.002712,0.001079
194953,0.016995,0.040965
194603,0.021515,0.041168
119845,0.002893,0.003057
44847,0.001085,0.003455
89032,0.011571,0.023932
24327,0.055686,0.114176
179678,0.004339,0.010514
10835,0.02043,0.02948
8946,0.000542,0.002941
151205,0.009221,0.034222
60844,0.012656,0.027129
92683,0.012475,0.018507
98418,0.023685,0.108813
97799,0.017538,0.041335
155158,0.019888,0.075354
47650,0.047189,0.048706
52556,0.009944,0.019816
169239,0.130537,0.260568
148204,0.003074,0.00275
52910,0.242632,0.61781
133036,0.021877,0.094392
32229,0.031097,0.036117
112548,0.008678,0.023721
168654,0.012114,0.024421
199674,0.007051,0.015754
61590,0.009582,0.025619
53935,0.005062,0.008197
104572,0.010848,0.040722
142577,0.005243,0.00818
175709,0.015549,0.022367
174606,0.003254,0.00682
169496,0.023142,0.036137
148917,0.011752,0.014099
59234,0.007955,0.010051
190288,0.017538,0.036957
27521,0.023142,0.043702
104631,0.015187,0.030713
119488,0.004701,0.011466
129671,0.00452,0.011778
23088,0.041584,0.041126
125641,0.00235,0.00477
95557,0,0.000069
1069,0.001989,0.001952
186816,0.012837,0.02552
42890,0.000723,0.001032
159933,0.016634,0.067469
139446,0.004339,0.025919
175587,0.016634,0.041897
24943,0.05876,0.092511
47696,0.001266,0.002434
211693,0.030374,0.06857
88093,0.03399,0.041688
97369,0.008498,0.015961
202936,0.006328,0.01015
130881,0.037245,0.072697
5183,0.001989,0.004096
45433,0.029289,0.062427
220407,0.034352,0.055243
57786,0.00217,0.002481
131082,0.022781,0.033789
47121,0.0678,0.139943
122174,0,0.000035
198647,0.008317,0.047529
122003,0.069065,0.114314
99947,0.030917,0.072782
204350,0.045381,0.064752
103155,0.005605,0.006682
134279,0.034713,0.067972
170634,0.02025,0.061098
40573,0.001266,0.002172
211254,0.022961,0.052146
37453,0.010848,0.03082
11233,0.003435,0.018748
150457,0.059121,0.182836
152601,0.005786,0.012449
71060,0.02495,0.041175
215158,0.005786,0.010577
191005,0.008859,0.035974
34327,0.000904,0.003377
202805,0.003616,0.01204
13841,0.001446,0.000695
109955,0.022419,0.036219
114796,0.014283,0.025989
187189,0.011029,0.102726
164314,0.001808,0.001876
208926,0.016453,0.053155
185724,0.00904,0.027066
209256,0.001446,0.009149
122215,0.069427,0.108437
220275,0.009221,0.014679
43988,0.022781,0.046365
205912,0.002531,0.008211
74264,0.016453,0.038138
85511,0.012294,0.032238
45826,0.016814,0.02778
212066,0.007594,0.013767
29653,0.021696,0.050707
216079,0.038329,0.109044
183026,0.001627,0.001663
172578,0.005243,0.005842
22077,0.030917,0.031313
43612,0.005605,0.008914
148891,0.042126,0.17453
121356,0.0226,0.032265
214187,0.021334,0.079331
141985,0.024589,0.024088
201558,0.009582,0.026151
121266,0.024769,0.094092
107798,0.007774,0.010244
111354,0.025493,0.10369
130825,0.01121,0.028234
180655,0.015187,0.027787
215241,0.053336,0.161986
166572,0.098536,0.161047
140865,0.006147,0.054625
60553,0.132345,0.195441
133515,0.01573,0.028533
70841,0.026216,0.024261
10089,0.064545,0.05943
36174,0.016272,0.056895
28085,0.047369,0.055963
991,0.054963,0.08039
209899,0.001627,0.00609
173105,0.015368,0.030786
29842,0.000723,0.001111
111985,0.018442,0.043641
177767,0.012114,0.042464
165237,0.017357,0.028325
36408,0.006328,0.009401
48719,0.031097,0.036552
48877,0.012114,0.045939
163039,0.008136,0.015724
96736,0.014645,0.120345
176141,0.005424,0.040677
195111,0.011571,0.023876
158402,0.014283,0.027497
154882,0.013018,0.018296
112208,0.018442,0.041115
119365,0.009221,0.031904
97764,0.018803,0.033511
210197,0.00452,0.012039
143432,0.000542,0.003493
211861,0.006509,0.00901
114675,0.022057,0.040289
116764,0.015187,0.024966
58338,0.026035,0.036331
120805,0.00669,0.013195
151683,0.008136,0.024494
191880,0.024227,0.069482
114826,0.002712,0.008751
59331,0.020069,0.051872
5563,0.003074,0.010277
39755,0.01121,0.026072
143095,0.015187,0.03153
144250,0.013741,0.052749
220168,0.008136,0.013947
101637,0.013198,0.048147
185048,0.077924,0.115486
31327,0.008136,0.012104
133464,0.007594,0.018503
218875,0.01139,0.046213
40210,0.023865,0.027109
18457,0.000362,0.000693
5937,0.003978,0.005403
113427,0.005605,0.011058
51230,0.018442,0.030528
8153,0.008317,0.0178
73674,0.00235,0.005106
208008,0.004158,0.015456
10250,0.101971,0.092806
56499,0.008498,0.010601
97118,0.009582,0.03438
52617,0.016272,0.02628
158286,0.018261,0.099031
165802,0.011029,0.025082
164419,0.003797,0.007633
149879,0.013379,0.023422
41728,0.005424,0.005907
130508,0.005424,0.01661
220243,0.001085,0.004291
121707,0.014102,0.037734
216087,0.019165,0.019597
88292,0.004158,0.009666
64919,0.001989,0.002223
18784,0.032001,0.028085
162171,0.059664,0.082552
179049,0.001989,0.004569
148333,0.003074,0.008494
123802,0.007774,0.023719
48276,0.016091,0.039569
172394,0.008136,0.028446
196685,0.004882,0.007835
199669,0.004339,0.015234
184473,0.012114,0.054833
193514,0.017538,0.029058
182227,0.002531,0.014046
157475,0.010848,0.024921
207850,0.018803,0.031084
98395,0.004882,0.010106
